year,region,week,production_tons
1993,Western Total,42,7864863
1993,Wyoming,42,4542631
1993,Alabama,43,531535
1993,Alaska,43,32163
1993,Appalachian Total,43,8440852
1993,Arizona,43,283552
1993,Arkansas,43,981
1993,Colorado,43,492750
1993,East of Miss. River,43,10576977
1993,Illinois,43,787871
1993,Indiana,43,634064
1993,Interior Total,43,3380976
1993,Iowa,43,3593
1993,Kansas,43,5758
1993,Kentucky-East,43,2515768
1993,Kentucky-Total,43,3229958
1993,Kentucky-West,43,714190
1993,Louisiana,43,66998
1993,Maryland,43,70537
1993,Missouri,43,15714
1993,Montana,43,762385
1993,New_Mexico,43,545105
1993,North_Dakota,43,653213
1993,Ohio,43,814134
1993,Oklahoma,43,62878
1993,Penn-Anthracite,43,134542
1993,Penn-Bituminous,43,1024118
1993,Penn-Total,43,1158660
1993,Tennessee,43,68806
1993,Texas,43,1088929
1993,U.S. Total,43,19538340
1993,Utah,43,452779
1993,Virginia,43,823016
1993,WV-North,43,619244
1993,WV-Sout,43,1839152
1993,WV-Total,43,2458396
1993,Washington,43,104360
1993,West of Miss. River,43,8961363
1993,Western Total,43,7716512
1993,Wyoming,43,4390205
1993,Alabama,44,475359
1993,Alaska,44,30412
1993,Appalachian Total,44,8043430
1993,Arizona,44,268116
1993,Arkansas,44,930
1993,Colorado,44,441785
1993,East of Miss. River,44,10047767
1993,Illinois,44,724352
1993,Indiana,44,679938
1993,Interior Total,44,3169231
1993,Iowa,44,3397
1993,Kansas,44,4230
1993,Kentucky-East,44,2283583
1993,Kentucky-Total,44,2883630
1993,Kentucky-West,44,600047
1993,Louisiana,44,75612
1993,Maryland,44,65005
1993,Missouri,44,14859
1993,Montana,44,733408
1993,New_Mexico,44,557320
1993,North_Dakota,44,628385
1993,Ohio,44,868586
1993,Oklahoma,44,36213
1993,Penn-Anthracite,44,153497
1993,Penn-Bituminous,44,1153922
1993,Penn-Total,44,1307419
1993,Tennessee,44,60592
1993,Texas,44,1029653
1993,U.S. Total,44,18397833
1993,Utah,44,386430
1993,Virginia,44,723716
1993,WV-North,44,569061
1993,WV-Sout,44,1690109
1993,WV-Total,44,2259170
1993,Washington,44,98679
1993,West of Miss. River,44,8350066
1993,Western Total,44,7185172
1993,Wyoming,44,4040637
1993,Alabama,45,522552
1993,Alaska,45,31337
1993,Appalachian Total,45,8075861
1993,Arizona,45,276267
1993,Arkansas,45,960
1993,Colorado,45,519707
1993,East of Miss. River,45,10004012
1993,Illinois,45,692046
1993,Indiana,45,559284
1993,Interior Total,45,3091152
1993,Iowa,45,3501
1993,Kansas,45,6026
1993,Kentucky-East,45,2457240
1993,Kentucky-Total,45,3134061
1993,Kentucky-West,45,676821
1993,Louisiana,45,52706
1993,Maryland,45,68189
1993,Missouri,45,15311
1993,Montana,45,763326
1993,New_Mexico,45,532087
1993,North_Dakota,45,654019
1993,Ohio,45,529093
1993,Oklahoma,45,23547
1993,Penn-Anthracite,45,68777
1993,Penn-Bituminous,45,1075348
1993,Penn-Total,45,1144125
1993,Tennessee,45,68553
1993,Texas,45,1060950
1993,U.S. Total,45,19046816
1993,Utah,45,478334
1993,Virginia,45,820768
1993,WV-North,45,620994
1993,WV-Sout,45,1844347
1993,WV-Total,45,2465341
1993,Washington,45,101679
1993,West of Miss. River,45,9042804
1993,Western Total,45,7879803
1993,Wyoming,45,4523047
1993,Alabama,46,477612
1993,Alaska,46,31851
1993,Appalachian Total,46,8371458
1993,Arizona,46,280804
1993,Arkansas,46,975
1993,Colorado,46,473721
1993,East of Miss. River,46,10316154
1993,Illinois,46,735891
1993,Indiana,46,550629
1993,Interior Total,46,3127382
1993,Iowa,46,3559
1993,Kansas,46,6834
1993,Kentucky-East,46,2455840
1993,Kentucky-Total,46,3114016
1993,Kentucky-West,46,658176
1993,Louisiana,46,50795
1993,Maryland,46,69732
1993,Missouri,46,15562
1993,Montana,46,764471
1993,New_Mexico,46,554188
1993,North_Dakota,46,655000
1993,Ohio,46,600122
1993,Oklahoma,46,26586
1993,Penn-Anthracite,46,87732
1993,Penn-Bituminous,46,1324489
1993,Penn-Total,46,1412221
1993,Tennessee,46,65498
1993,Texas,46,1078375
1993,U.S. Total,46,19268476
1993,Utah,46,457633
1993,Virginia,46,782501
1993,WV-North,46,631722
1993,WV-Sout,46,1876210
1993,WV-Total,46,2507932
1993,Washington,46,103349
1993,West of Miss. River,46,8952322
1993,Western Total,46,7769636
1993,Wyoming,46,4448619
1993,Alabama,47,526627
1993,Alaska,47,32166
1993,Appalachian Total,47,8578422
1993,Arizona,47,283580
1993,Arkansas,47,982
1993,Colorado,47,499777
1993,East of Miss. River,47,10550433
1993,Illinois,47,696296
1993,Indiana,47,554480
1993,Interior Total,47,3155292
1993,Iowa,47,3593
1993,Kansas,47,5002
1993,Kentucky-East,47,2594736
1993,Kentucky-Total,47,3315971
1993,Kentucky-West,47,721235
1993,Louisiana,47,49270
1993,Maryland,47,74421
1993,Missouri,47,15716
1993,Montana,47,732191
1993,New_Mexico,47,620764
1993,North_Dakota,47,627343
1993,Ohio,47,570087
1993,Oklahoma,47,19682
1993,Penn-Anthracite,47,79516
1993,Penn-Bituminous,47,1253302
1993,Penn-Total,47,1332818
1993,Tennessee,47,67785
1993,Texas,47,1089036
1993,U.S. Total,47,19482598
1993,Utah,47,441455
1993,Virginia,47,808978
1993,WV-North,47,655661
1993,WV-Sout,47,1947309
1993,WV-Total,47,2602970
1993,Washington,47,104370
1993,West of Miss. River,47,8932165
1993,Western Total,47,7748884
1993,Wyoming,47,4407238
1993,Alabama,48,347103
1993,Alaska,48,24917
1993,Appalachian Total,48,5687581
1993,Arizona,48,219678
1993,Arkansas,48,761
1993,Colorado,48,508136
1993,East of Miss. River,48,7095174
1993,Illinois,48,525258
1993,Indiana,48,361877
1993,Interior Total,48,2332468
1993,Iowa,48,2784
1993,Kansas,48,4802
1993,Kentucky-East,48,1675440
1993,Kentucky-Total,48,2195898
1993,Kentucky-West,48,520458
1993,Louisiana,48,41699
1993,Maryland,48,46991
1993,Missouri,48,12175
1993,Montana,48,702837
1993,New_Mexico,48,469625
1993,North_Dakota,48,602192
1993,Ohio,48,393508
1993,Oklahoma,48,19025
1993,Penn-Anthracite,48,55206
1993,Penn-Bituminous,48,873831
1993,Penn-Total,48,929037
1993,Tennessee,48,45795
1993,Texas,48,843629
1993,U.S. Total,48,15197693
1993,Utah,48,449919
1993,Virginia,48,547763
1993,WV-North,48,428702
1993,WV-Sout,48,1273242
1993,WV-Total,48,1701944
1993,Washington,48,80851
1993,West of Miss. River,48,8102519
1993,Western Total,48,7177644
1993,Wyoming,48,4119489
1993,Alabama,49,473731
1993,Alaska,49,29979
1993,Appalachian Total,49,7474236
1993,Arizona,49,264299
1993,Arkansas,49,915
1993,Colorado,49,536552
1993,East of Miss. River,49,9332514
1993,Illinois,49,605690
1993,Indiana,49,590298
1993,Interior Total,49,3000567
1993,Iowa,49,3350
1993,Kansas,49,5316
1993,Kentucky-East,49,2339864
1993,Kentucky-Total,49,3002154
1993,Kentucky-West,49,662290
1993,Louisiana,49,73819
1993,Maryland,49,67918
1993,Missouri,49,14647
1993,Montana,49,797143
1993,New_Mexico,49,485861
1993,North_Dakota,49,682993
1993,Ohio,49,479500
1993,Oklahoma,49,29249
1993,Penn-Anthracite,49,65302
1993,Penn-Bituminous,49,957475
1993,Penn-Total,49,1022777
1993,Tennessee,49,59587
1993,Texas,49,1014993
1993,U.S. Total,49,18271557
1993,Utah,49,479892
1993,Virginia,49,710245
1993,WV-North,49,584538
1993,WV-Sout,49,1736076
1993,WV-Total,49,2320614
1993,Washington,49,97275
1993,West of Miss. River,49,8939043
1993,Western Total,49,7796754
1993,Wyoming,49,4422760
1993,Alabama,50,509108
1993,Alaska,50,32178
1993,Appalachian Total,50,8070491
1993,Arizona,50,283688
1993,Arkansas,50,985
1993,Colorado,50,529008
1993,East of Miss. River,50,10196063
1993,Illinois,50,710981
1993,Indiana,50,618160
1993,Interior Total,50,3336119
1993,Iowa,50,3595
1993,Kansas,50,5429
1993,Kentucky-East,50,2412335
1993,Kentucky-Total,50,3208766
1993,Kentucky-West,50,796431
1993,Louisiana,50,68281
1993,Maryland,50,67565
1993,Missouri,50,15722
1993,Montana,50,788118
1993,New_Mexico,50,657195
1993,North_Dakota,50,675261
1993,Ohio,50,552545
1993,Oklahoma,50,27086
1993,Penn-Anthracite,50,76139
1993,Penn-Bituminous,50,1154677
1993,Penn-Total,50,1230816
1993,Tennessee,50,66114
1993,Texas,50,1089449
1993,U.S. Total,50,19510476
1993,Utah,50,469708
1993,Virginia,50,790909
1993,WV-North,50,614888
1993,WV-Sout,50,1826211
1993,WV-Total,50,2441099
1993,Washington,50,104410
1993,West of Miss. River,50,9314413
1993,Western Total,50,8103866
1993,Wyoming,50,4564300
1993,Alabama,51,511841
1993,Alaska,51,30228
1993,Appalachian Total,51,7728392
1993,Arizona,51,266492
1993,Arkansas,51,922
1993,Colorado,51,518999
1993,East of Miss. River,51,9563334
1993,Illinois,51,660601
1993,Indiana,51,549823
1993,Interior Total,51,2976063
1993,Iowa,51,3377
1993,Kansas,51,6367
1993,Kentucky-East,51,2495416
1993,Kentucky-Total,51,3119934
1993,Kentucky-West,51,624518
1993,Louisiana,51,68281
1993,Maryland,51,71278
1993,Missouri,51,14769
1993,Montana,51,759889
1993,New_Mexico,51,516769
1993,North_Dakota,51,651075
1993,Ohio,51,453325
1993,Oklahoma,51,23994
1993,Penn-Anthracite,51,54423
1993,Penn-Bituminous,51,852686
1993,Penn-Total,51,907109
1993,Tennessee,51,65751
1993,Texas,51,1023411
1993,U.S. Total,51,18470293
1993,Utah,51,484568
1993,Virginia,51,785043
1993,WV-North,51,614265
1993,WV-Sout,51,1824364
1993,WV-Total,51,2438629
1993,Washington,51,98082
1993,West of Miss. River,51,8906959
1993,Western Total,51,7765838
1993,Wyoming,51,4439736
1993,Alabama,52,359487
1993,Alaska,52,26073
1993,Appalachian Total,52,5828156
1993,Arizona,52,229862
1993,Arkansas,52,798
1993,Colorado,52,491346
1993,East of Miss. River,52,7616217
1993,Illinois,52,673168
1993,Indiana,52,457294
1993,Interior Total,52,2745839
1993,Iowa,52,2913
1993,Kansas,52,5765
1993,Kentucky-East,52,1733925
1993,Kentucky-Total,52,2391524
1993,Kentucky-West,52,657599
1993,Louisiana,52,31096
1993,Maryland,52,49217
1993,Missouri,52,12739
1993,Montana,52,723071
1993,New_Mexico,52,566091
1993,North_Dakota,52,619528
1993,Ohio,52,402793
1993,Oklahoma,52,21725
1993,Penn-Anthracite,52,57169
1993,Penn-Bituminous,52,870107
1993,Penn-Total,52,927276
1993,Tennessee,52,46278
1993,Texas,52,882742
1993,U.S. Total,52,15815558
1993,Utah,52,451035
1993,Virginia,52,552894
1993,WV-North,52,442390
1993,WV-Sout,52,1313896
1993,WV-Total,52,1756286
1993,Washington,52,84600
1993,West of Miss. River,52,8199341
1993,Western Total,52,7241563
1993,Wyoming,52,4049957
1993,Alabama,53,335871
1993,Alaska,53,24175
1993,Appalachian Total,53,5120843
1993,Arizona,53,213129
1993,Arkansas,53,739
1993,Colorado,53,372433
1993,East of Miss. River,53,6613205
1993,Illinois,53,646958
1993,Indiana,53,392034
1993,Interior Total,53,2387156
1993,Iowa,53,2701
1993,Kansas,53,6246
1993,Kentucky-East,53,1611982
1993,Kentucky-Total,53,2065352
1993,Kentucky-West,53,453370
1993,Louisiana,53,31274
1993,Maryland,53,46340
1993,Missouri,53,11811
1993,Montana,53,697613
1993,New_Mexico,53,558784
1993,North_Dakota,53,597716
1993,Ohio,53,320621
1993,Oklahoma,53,23539
1993,Penn-Anthracite,53,41982
1993,Penn-Bituminous,53,628553
1993,Penn-Total,53,670535
1993,Tennessee,53,41910
1993,Texas,53,818484
1993,U.S. Total,53,14831689
1993,Utah,53,370856
1993,Virginia,53,500060
1993,WV-North,53,401392
1993,WV-Sout,53,1192132
1993,WV-Total,53,1593524
1993,Washington,53,78441
1993,West of Miss. River,53,8218484
1993,Western Total,53,7323690
1993,Wyoming,53,4410543
1993,Alabama,annual,24767622
1993,Alaska,annual,1600558
1993,Appalachian Total,annual,409718089
1993,Arizona,annual,12172745
1993,Arkansas,annual,44353
1993,Colorado,annual,21885598
1993,East of Miss. River,annual,516218870
1993,Illinois,annual,41097943
1993,Indiana,annual,29295090
1993,Interior Total,annual,167173915
1993,Iowa,annual,175055
1993,Kansas,annual,341211
1993,Kentucky-East,annual,120191219
1993,Kentucky-Total,annual,156298967
1993,Kentucky-West,annual,36107748
1993,Louisiana,annual,3134210
1993,Maryland,annual,3354973
1993,Missouri,annual,653027
1993,Montana,annual,35917002
1993,New_Mexico,annual,28267749
1993,North_Dakota,annual,31973067
1993,Ohio,annual,28815583
1993,Oklahoma,annual,1758137
1993,Penn-Anthracite,annual,4305624
1993,Penn-Bituminous,annual,55394011
1993,Penn-Total,annual,59699635
1993,Tennessee,annual,3046859
1993,Texas,annual,54567141
1993,U.S. Total,annual,945424312
1993,Utah,annual,21847207
1993,Virginia,annual,39316817
1993,WV-North,annual,33802045
1993,WV-Sout,annual,96723336
1993,WV-Total,annual,130525381
1993,Washington,annual,4739392
1993,West of Miss. River,annual,429205442
1993,Western Total,annual,368532308
1993,Wyoming,annual,210128990
1994,Alabama,1,405855
1994,Alaska,1,31779
1994,Appalachian Total,1,7151513
1994,Arizona,1,207937
1994,Arkansas,1,803
1994,Colorado,1,461751
1994,East of Miss. River,1,9363248
1994,Illinois,1,908653
1994,Indiana,1,582214
1994,Interior Total,1,3302216
1994,Iowa,1,2158
1994,Kansas,1,5068
1994,Kentucky-East,1,1812752
1994,Kentucky-Total,1,2533620
1994,Kentucky-West,1,720868
1994,Louisiana,1,70686
1994,Maryland,1,60123
1994,Missouri,1,13909
1994,Montana,1,756048
1994,New_Mexico,1,447857
1994,North_Dakota,1,640313
1994,Ohio,1,558558
1994,Oklahoma,1,31908
1994,Penn-Anthracite,1,84903
1994,Penn-Bituminous,1,1119812
1994,Penn-Total,1,1204715
1994,Tennessee,1,49153
1994,Texas,1,965949
1994,U.S. Total,1,17978668
1994,Utah,1,460048
1994,Virginia,1,635692
1994,WV-North,1,766472
1994,WV-Sout,1,1658193
1994,WV-Total,1,2424665
1994,Washington,1,89273
1994,West of Miss. River,1,8615420
1994,Western Total,1,7524939
1994,Wyoming,1,4429933
1994,Alabama,2,410615
1994,Alaska,2,34147
1994,Appalachian Total,2,7892216
1994,Arizona,2,223423
1994,Arkansas,2,864
1994,Colorado,2,475972
1994,East of Miss. River,2,10260271
1994,Illinois,2,1007538
1994,Indiana,2,597414
1994,Interior Total,2,3533856
1994,Iowa,2,2319
1994,Kansas,2,5074
1994,Kentucky-East,2,2256029
1994,Kentucky-Total,2,3019132
1994,Kentucky-West,2,763103
1994,Louisiana,2,71456
1994,Maryland,2,77428
1994,Missouri,2,14945
1994,Montana,2,749660
1994,New_Mexico,2,596640
1994,North_Dakota,2,634902
1994,Ohio,2,504301
1994,Oklahoma,2,33260
1994,Penn-Anthracite,2,64984
1994,Penn-Bituminous,2,918171
1994,Penn-Total,2,983155
1994,Tennessee,2,57183
1994,Texas,2,1037883
1994,U.S. Total,2,19396478
1994,Utah,2,464855
1994,Virginia,2,737166
1994,WV-North,2,906091
1994,WV-Sout,2,1960248
1994,WV-Total,2,2866339
1994,Washington,2,95920
1994,West of Miss. River,2,9136207
1994,Western Total,2,7970406
1994,Wyoming,2,4694887
1994,Alabama,3,297188
1994,Alaska,3,26698
1994,Appalachian Total,3,5014381
1994,Arizona,3,174682
1994,Arkansas,3,675
1994,Colorado,3,482443
1994,East of Miss. River,3,6531481
1994,Illinois,3,737812
1994,Indiana,3,410422
1994,Interior Total,3,2453820
1994,Iowa,3,1813
1994,Kansas,3,4436
1994,Kentucky-East,3,1234238
1994,Kentucky-Total,3,1603104
1994,Kentucky-West,3,368866
1994,Louisiana,3,77378
1994,Maryland,3,37389
1994,Missouri,3,11685
1994,Montana,3,734737
1994,New_Mexico,3,543761
1994,North_Dakota,3,622265
1994,Ohio,3,409568
1994,Oklahoma,3,29266
1994,Penn-Anthracite,3,58084
1994,Penn-Bituminous,3,747065
1994,Penn-Total,3,805149
1994,Tennessee,3,38899
1994,Texas,3,811467
1994,U.S. Total,3,15163906
1994,Utah,3,456758
1994,Virginia,3,506342
1994,WV-North,3,532845
1994,WV-Sout,3,1152763
1994,WV-Total,3,1685608
1994,Washington,3,74996
1994,West of Miss. River,3,8632425
1994,Western Total,3,7695705
1994,Wyoming,3,4579365
1994,Alabama,4,491542
1994,Alaska,4,36508
1994,Appalachian Total,4,8648210
1994,Arizona,4,238873
1994,Arkansas,4,925
1994,Colorado,4,500359
1994,East of Miss. River,4,11268618
1994,Illinois,4,984891
1994,Indiana,4,702808
1994,Interior Total,4,3844169
1994,Iowa,4,2479
1994,Kansas,4,4473
1994,Kentucky-East,4,2394969
1994,Kentucky-Total,4,3327678
1994,Kentucky-West,4,932709
1994,Louisiana,4,60797
1994,Maryland,4,84779
1994,Missouri,4,15979
1994,Montana,4,774642
1994,New_Mexico,4,630906
1994,North_Dakota,4,656060
1994,Ohio,4,580703
1994,Oklahoma,4,29451
1994,Penn-Anthracite,4,84712
1994,Penn-Bituminous,4,1158642
1994,Penn-Total,4,1243354
1994,Tennessee,4,56751
1994,Texas,4,1109657
1994,U.S. Total,4,20665317
1994,Utah,4,467788
1994,Virginia,4,729055
1994,WV-North,4,969542
1994,WV-Sout,4,2097515
1994,WV-Total,4,3067057
1994,Washington,4,102554
1994,West of Miss. River,4,9396699
1994,Western Total,4,8172938
1994,Wyoming,4,4765248
1994,Alabama,5,491466
1994,Alaska,5,35256
1994,Appalachian Total,5,8581763
1994,Arizona,5,230684
1994,Arkansas,5,893
1994,Colorado,5,464300
1994,East of Miss. River,5,11153079
1994,Illinois,5,1110724
1994,Indiana,5,608800
1994,Interior Total,5,3790721
1994,Iowa,5,2395
1994,Kansas,5,4890
1994,Kentucky-East,5,2340796
1994,Kentucky-Total,5,3192588
1994,Kentucky-West,5,851792
1994,Louisiana,5,92097
1994,Maryland,5,80107
1994,Missouri,5,15431
1994,Montana,5,732884
1994,New_Mexico,5,562434
1994,North_Dakota,5,620695
1994,Ohio,5,601686
1994,Oklahoma,5,32083
1994,Penn-Anthracite,5,85735
1994,Penn-Bituminous,5,1119526
1994,Penn-Total,5,1205261
1994,Tennessee,5,59685
1994,Texas,5,1071616
1994,U.S. Total,5,20009715
1994,Utah,5,452852
1994,Virginia,5,769647
1994,WV-North,5,958812
1994,WV-Sout,5,2074303
1994,WV-Total,5,3033115
1994,Washington,5,99038
1994,West of Miss. River,5,8856636
1994,Western Total,5,7637231
1994,Wyoming,5,4439088
1994,Alabama,6,479941
1994,Alaska,6,34855
1994,Appalachian Total,6,8485872
1994,Arizona,6,228054
1994,Arkansas,6,880
1994,Colorado,6,508840
1994,East of Miss. River,6,11025047
1994,Illinois,6,1199644
1994,Indiana,6,590986
1994,Interior Total,6,3715698
1994,Iowa,6,2367
1994,Kansas,6,5504
1994,Kentucky-East,6,2391946
1994,Kentucky-Total,6,3140491
1994,Kentucky-West,6,748545
1994,Louisiana,6,56510
1994,Maryland,6,83931
1994,Missouri,6,15255
1994,Montana,6,740854
1994,New_Mexico,6,489206
1994,North_Dakota,6,627445
1994,Ohio,6,557131
1994,Oklahoma,6,36611
1994,Penn-Anthracite,6,77743
1994,Penn-Bituminous,6,1044921
1994,Penn-Total,6,1122664
1994,Tennessee,6,57814
1994,Texas,6,1059396
1994,U.S. Total,6,19782963
1994,Utah,6,505195
1994,Virginia,6,743498
1994,WV-North,6,963817
1994,WV-Sout,6,2085130
1994,WV-Total,6,3048947
1994,Washington,6,97909
1994,West of Miss. River,6,8757916
1994,Western Total,6,7581393
1994,Wyoming,6,4349035
1994,Alabama,7,513417
1994,Alaska,7,36038
1994,Appalachian Total,7,8431090
1994,Arizona,7,235801
1994,Arkansas,7,912
1994,Colorado,7,512515
1994,East of Miss. River,7,11005096
1994,Illinois,7,1159777
1994,Indiana,7,602547
1994,Interior Total,7,3810372
1994,Iowa,7,2447
1994,Kansas,7,5669
1994,Kentucky-East,7,2374380
1994,Kentucky-Total,7,3186062
1994,Kentucky-West,7,811682
1994,Louisiana,7,79288
1994,Maryland,7,82418
1994,Missouri,7,15773
1994,Montana,7,794834
1994,New_Mexico,7,536771
1994,North_Dakota,7,673162
1994,Ohio,7,548068
1994,Oklahoma,7,36891
1994,Penn-Anthracite,7,74287
1994,Penn-Bituminous,7,996985
1994,Penn-Total,7,1071272
1994,Tennessee,7,58763
1994,Texas,7,1095386
1994,U.S. Total,7,20488827
1994,Utah,7,509974
1994,Virginia,7,756617
1994,WV-North,7,956612
1994,WV-Sout,7,2069543
1994,WV-Total,7,3026155
1994,Washington,7,101235
1994,West of Miss. River,7,9483731
1994,Western Total,7,8247365
1994,Wyoming,7,4847035
1994,Alabama,8,580208
1994,Alaska,8,37737
1994,Appalachian Total,8,9764884
1994,Arizona,8,246915
1994,Arkansas,8,954
1994,Colorado,8,460563
1994,East of Miss. River,8,12451447
1994,Illinois,8,1215103
1994,Indiana,8,666340
1994,Interior Total,8,3962532
1994,Iowa,8,2563
1994,Kansas,8,4909
1994,Kentucky-East,8,2733032
1994,Kentucky-Total,8,3538152
1994,Kentucky-West,8,805120
1994,Louisiana,8,71132
1994,Maryland,8,94259
1994,Missouri,8,16516
1994,Montana,8,769800
1994,New_Mexico,8,370360
1994,North_Dakota,8,651960
1994,Ohio,8,647483
1994,Oklahoma,8,32878
1994,Penn-Anthracite,8,88329
1994,Penn-Bituminous,8,1171633
1994,Penn-Total,8,1259962
1994,Tennessee,8,68571
1994,Texas,8,1147017
1994,U.S. Total,8,21439396
1994,Utah,8,458603
1994,Virginia,8,883529
1994,WV-North,8,1105719
1994,WV-Sout,8,2392121
1994,WV-Total,8,3497840
1994,Washington,8,106007
1994,West of Miss. River,8,8987949
1994,Western Total,8,7711980
1994,Wyoming,8,4610035
1994,Alabama,9,536098
1994,Alaska,9,36906
1994,Appalachian Total,9,8920786
1994,Arizona,9,241482
1994,Arkansas,9,935
1994,Colorado,9,527412
1994,East of Miss. River,9,11506606
1994,Illinois,9,1184973
1994,Indiana,9,618402
1994,Interior Total,9,3824991
1994,Iowa,9,2506
1994,Kansas,9,5228
1994,Kentucky-East,9,2526467
1994,Kentucky-Total,9,3308912
1994,Kentucky-West,9,782445
1994,Louisiana,9,58355
1994,Maryland,9,89839
1994,Missouri,9,16153
1994,Montana,9,791879
1994,New_Mexico,9,562143
1994,North_Dakota,9,670658
1994,Ohio,9,576487
1994,Oklahoma,9,34221
1994,Penn-Anthracite,9,81504
1994,Penn-Bituminous,9,1083308
1994,Penn-Total,9,1164812
1994,Tennessee,9,59245
1994,Texas,9,1121773
1994,U.S. Total,9,20953224
1994,Utah,9,509806
1994,Virginia,9,760673
1994,WV-North,9,1013832
1994,WV-Sout,9,2193333
1994,WV-Total,9,3207165
